CUPS;Fecha;Hora;AE_kWh;REAL/ESTIMADO
ES0031405256532001ME0F;25/01/2021;5;0,143;R
ES0031405256532001ME0F;25/01/2021;6;0,044;R
ES0031405256532001ME0F;25/01/2021;7;0,041;R
ES0031405256532001ME0F;25/01/2021;8;0,133;R
ES0031405256532001ME0F;25/01/2021;9;2,206;R
ES0031405256532001ME0F;25/01/2021;10;1,257;R
ES0031405256532001ME0F;25/01/2021;11;0,136;R
ES0031405256532001ME0F;25/01/2021;12;0,619;R
ES0031405256532001ME0F;25/01/2021;13;0,235;R
ES0031405256532001ME0F;25/01/2021;14;1,629;R
ES0031405256532001ME0F;25/01/2021;15;0,221;R
ES0031405256532001ME0F;25/01/2021;16;0,192;R
ES0031405256532001ME0F;25/01/2021;17;0,117;R
ES0031405256532001ME0F;25/01/2021;18;0,292;R
ES0031405256532001ME0F;25/01/2021;19;1,424;R
ES0031405256532001ME0F;25/01/2021;20;0,403;R
ES0031405256532001ME0F;25/01/2021;21;0,289;R
ES0031405256532001ME0F;25/01/2021;22;0,323;R
ES0031405256532001ME0F;25/01/2021;23;0,378;R
ES0031405256532001ME0F;25/01/2021;24;0,116;R
ES0031405256532001ME0F;26/01/2021;1;0,058;R
ES0031405256532001ME0F;26/01/2021;2;0,047;R
ES0031405256532001ME0F;26/01/2021;3;0,024;R
ES0031405256532001ME0F;26/01/2021;4;0,047;R
ES0031405256532001ME0F;26/01/2021;5;0,045;R
ES0031405256532001ME0F;26/01/2021;6;0,024;R
ES0031405256532001ME0F;26/01/2021;7;0,05;R
ES0031405256532001ME0F;26/01/2021;8;0,328;R
ES0031405256532001ME0F;26/01/2021;9;0,057;R
ES0031405256532001ME0F;26/01/2021;10;0,149;R
ES0031405256532001ME0F;26/01/2021;11;0,179;R
ES0031405256532001ME0F;26/01/2021;12;0,065;R
ES0031405256532001ME0F;26/01/2021;13;0,292;R
ES0031405256532001ME0F;26/01/2021;14;0,986;R
ES0031405256532001ME0F;26/01/2021;15;0,405;R
ES0031405256532001ME0F;26/01/2021;16;0,301;R
ES0031405256532001ME0F;26/01/2021;17;0,736;R
ES0031405256532001ME0F;26/01/2021;18;2,111;R
ES0031405256532001ME0F;26/01/2021;19;2,215;R
ES0031405256532001ME0F;26/01/2021;20;1,613;R
ES0031405256532001ME0F;26/01/2021;21;2,019;R
ES0031405256532001ME0F;26/01/2021;22;0,46;R
ES0031405256532001ME0F;26/01/2021;23;0,727;R
ES0031405256532001ME0F;26/01/2021;24;1,592;R
ES0031405256532001ME0F;27/01/2021;1;1,895;R
ES0031405256532001ME0F;27/01/2021;2;0,846;R
ES0031405256532001ME0F;27/01/2021;3;0,07;R
ES0031405256532001ME0F;27/01/2021;4;0,033;R
ES0031405256532001ME0F;27/01/2021;5;0,065;R
ES0031405256532001ME0F;27/01/2021;6;0,033;R
ES0031405256532001ME0F;27/01/2021;7;0,494;R
ES0031405256532001ME0F;27/01/2021;8;0,096;R
ES0031405256532001ME0F;27/01/2021;9;0,136;R
ES0031405256532001ME0F;27/01/2021;10;0,062;R
ES0031405256532001ME0F;27/01/2021;11;1,711;R
ES0031405256532001ME0F;27/01/2021;12;1,491;R
ES0031405256532001ME0F;27/01/2021;13;0,308;R
ES0031405256532001ME0F;27/01/2021;14;0,247;R
ES0031405256532001ME0F;27/01/2021;15;0,585;R
ES0031405256532001ME0F;27/01/2021;16;0,541;R
ES0031405256532001ME0F;27/01/2021;17;0,17;R
ES0031405256532001ME0F;27/01/2021;18;0,841;R
ES0031405256532001ME0F;27/01/2021;19;1,8;R
ES0031405256532001ME0F;27/01/2021;20;0,132;R
ES0031405256532001ME0F;27/01/2021;21;0,173;R
ES0031405256532001ME0F;27/01/2021;22;0,307;R
ES0031405256532001ME0F;27/01/2021;23;0,568;R
ES0031405256532001ME0F;27/01/2021;24;0,227;R
ES0031405256532001ME0F;28/01/2021;1;0,255;R
ES0031405256532001ME0F;28/01/2021;2;0,275;R
ES0031405256532001ME0F;28/01/2021;3;0,038;R
ES0031405256532001ME0F;28/01/2021;4;0,038;R
ES0031405256532001ME0F;28/01/2021;5;0,039;R
ES0031405256532001ME0F;28/01/2021;6;0,027;R
ES0031405256532001ME0F;28/01/2021;7;0,275;R
ES0031405256532001ME0F;28/01/2021;8;0,793;R
ES0031405256532001ME0F;28/01/2021;9;0,232;R
ES0031405256532001ME0F;28/01/2021;10;0,151;R
ES0031405256532001ME0F;28/01/2021;11;0,203;R
ES0031405256532001ME0F;28/01/2021;12;0,131;R
ES0031405256532001ME0F;28/01/2021;13;0,163;R
ES0031405256532001ME0F;28/01/2021;14;0,33;R
ES0031405256532001ME0F;28/01/2021;15;0,287;R
ES0031405256532001ME0F;28/01/2021;16;0,251;R
ES0031405256532001ME0F;28/01/2021;17;0,52;R
ES0031405256532001ME0F;28/01/2021;18;0,505;R
ES0031405256532001ME0F;28/01/2021;19;0,29;R
ES0031405256532001ME0F;28/01/2021;20;0,139;R
ES0031405256532001ME0F;28/01/2021;21;0,165;R
ES0031405256532001ME0F;28/01/2021;22;0,483;R
ES0031405256532001ME0F;28/01/2021;23;0,249;R
ES0031405256532001ME0F;28/01/2021;24;0,113;R
ES0031405256532001ME0F;29/01/2021;1;0,286;R
ES0031405256532001ME0F;29/01/2021;2;0,075;R
ES0031405256532001ME0F;29/01/2021;3;0,024;R
ES0031405256532001ME0F;29/01/2021;4;0,023;R
ES0031405256532001ME0F;29/01/2021;5;0,068;R
ES0031405256532001ME0F;29/01/2021;6;0,024;R
ES0031405256532001ME0F;29/01/2021;7;0,023;R
ES0031405256532001ME0F;29/01/2021;8;0,042;R
ES0031405256532001ME0F;29/01/2021;9;0,407;R
ES0031405256532001ME0F;29/01/2021;10;0,081;R
ES0031405256532001ME0F;29/01/2021;11;0,102;R
ES0031405256532001ME0F;29/01/2021;12;0,049;R
ES0031405256532001ME0F;29/01/2021;13;0,026;R
ES0031405256532001ME0F;29/01/2021;14;0,147;R
ES0031405256532001ME0F;29/01/2021;15;0,088;R
ES0031405256532001ME0F;29/01/2021;16;0,021;R
ES0031405256532001ME0F;29/01/2021;17;0,022;R
ES0031405256532001ME0F;29/01/2021;18;0,09;R
ES0031405256532001ME0F;29/01/2021;19;0,054;R
ES0031405256532001ME0F;29/01/2021;20;0,061;R
ES0031405256532001ME0F;29/01/2021;21;0,326;R
ES0031405256532001ME0F;29/01/2021;22;0,219;R
ES0031405256532001ME0F;29/01/2021;23;0,124;R
ES0031405256532001ME0F;29/01/2021;24;0,587;R
ES0031405256532001ME0F;30/01/2021;1;0,049;R
ES0031405256532001ME0F;30/01/2021;2;0,061;R
ES0031405256532001ME0F;30/01/2021;3;0,027;R
ES0031405256532001ME0F;30/01/2021;4;0,036;R
ES0031405256532001ME0F;30/01/2021;5;0,048;R
ES0031405256532001ME0F;30/01/2021;6;0,027;R
ES0031405256532001ME0F;30/01/2021;7;0,118;R
ES0031405256532001ME0F;30/01/2021;8;0,079;R
ES0031405256532001ME0F;30/01/2021;9;0,218;R
ES0031405256532001ME0F;30/01/2021;10;0,212;R
ES0031405256532001ME0F;30/01/2021;11;0,14;R
ES0031405256532001ME0F;30/01/2021;12;0,07;R
ES0031405256532001ME0F;30/01/2021;13;0,074;R
ES0031405256532001ME0F;30/01/2021;14;0,025;R
ES0031405256532001ME0F;30/01/2021;15;0,18;R
ES0031405256532001ME0F;30/01/2021;16;0,119;R
ES0031405256532001ME0F;30/01/2021;17;0,123;R
ES0031405256532001ME0F;30/01/2021;18;0,416;R
ES0031405256532001ME0F;30/01/2021;19;0,096;R
ES0031405256532001ME0F;30/01/2021;20;0,131;R
ES0031405256532001ME0F;30/01/2021;21;0,102;R
ES0031405256532001ME0F;30/01/2021;22;0,206;R
ES0031405256532001ME0F;30/01/2021;23;0,207;R
ES0031405256532001ME0F;30/01/2021;24;0,416;R
ES0031405256532001ME0F;31/01/2021;1;0,142;R
ES0031405256532001ME0F;31/01/2021;2;0,057;R
ES0031405256532001ME0F;31/01/2021;3;0,028;R
ES0031405256532001ME0F;31/01/2021;4;0,06;R
ES0031405256532001ME0F;31/01/2021;5;0,028;R
ES0031405256532001ME0F;31/01/2021;6;0,058;R
ES0031405256532001ME0F;31/01/2021;7;0,027;R
ES0031405256532001ME0F;31/01/2021;8;0,126;R
ES0031405256532001ME0F;31/01/2021;9;1,388;R
ES0031405256532001ME0F;31/01/2021;10;0,692;R
ES0031405256532001ME0F;31/01/2021;11;0,118;R
ES0031405256532001ME0F;31/01/2021;12;0,046;R
ES0031405256532001ME0F;31/01/2021;13;1,258;R
ES0031405256532001ME0F;31/01/2021;14;1,111;R
ES0031405256532001ME0F;31/01/2021;15;0,14;R
ES0031405256532001ME0F;31/01/2021;16;0,124;R
ES0031405256532001ME0F;31/01/2021;17;0,158;R
ES0031405256532001ME0F;31/01/2021;18;0,127;R
ES0031405256532001ME0F;31/01/2021;19;0,119;R
ES0031405256532001ME0F;31/01/2021;20;0,13;R
ES0031405256532001ME0F;31/01/2021;21;0,309;R
ES0031405256532001ME0F;31/01/2021;22;0,267;R
ES0031405256532001ME0F;31/01/2021;23;0,184;R
ES0031405256532001ME0F;31/01/2021;24;0,553;R
ES0031405256532001ME0F;01/02/2021;1;0,033;R
ES0031405256532001ME0F;01/02/2021;2;0,06;R
ES0031405256532001ME0F;01/02/2021;3;0,025;R
ES0031405256532001ME0F;01/02/2021;4;0,027;R
ES0031405256532001ME0F;01/02/2021;5;0,142;R
ES0031405256532001ME0F;01/02/2021;6;0,043;R
ES0031405256532001ME0F;01/02/2021;7;0,025;R
ES0031405256532001ME0F;01/02/2021;8;0,172;R
ES0031405256532001ME0F;01/02/2021;9;0,871;R
ES0031405256532001ME0F;01/02/2021;10;0,303;R
ES0031405256532001ME0F;01/02/2021;11;0,311;R
ES0031405256532001ME0F;01/02/2021;12;0,479;R
ES0031405256532001ME0F;01/02/2021;13;0,147;R
ES0031405256532001ME0F;01/02/2021;14;0,674;R
ES0031405256532001ME0F;01/02/2021;15;0,551;R
ES0031405256532001ME0F;01/02/2021;16;0,144;R
ES0031405256532001ME0F;01/02/2021;17;0,114;R
ES0031405256532001ME0F;01/02/2021;18;0,06;R
ES0031405256532001ME0F;01/02/2021;19;0,158;R
ES0031405256532001ME0F;01/02/2021;20;0,385;R
ES0031405256532001ME0F;01/02/2021;21;1,738;R
ES0031405256532001ME0F;01/02/2021;22;0,255;R
ES0031405256532001ME0F;01/02/2021;23;0,233;R
ES0031405256532001ME0F;01/02/2021;24;1,203;R
ES0031405256532001ME0F;02/02/2021;1;0,976;R
ES0031405256532001ME0F;02/02/2021;2;0,524;R
ES0031405256532001ME0F;02/02/2021;3;0,06;R
ES0031405256532001ME0F;02/02/2021;4;0,037;R
ES0031405256532001ME0F;02/02/2021;5;0,028;R
ES0031405256532001ME0F;02/02/2021;6;0,056;R
ES0031405256532001ME0F;02/02/2021;7;0,025;R
ES0031405256532001ME0F;02/02/2021;8;0,056;R
ES0031405256532001ME0F;02/02/2021;9;0,228;R
ES0031405256532001ME0F;02/02/2021;10;0,124;R
ES0031405256532001ME0F;02/02/2021;11;0,224;R
ES0031405256532001ME0F;02/02/2021;12;0,177;R
ES0031405256532001ME0F;02/02/2021;13;0,262;R
ES0031405256532001ME0F;02/02/2021;14;0,24;R
ES0031405256532001ME0F;02/02/2021;15;0,275;R
ES0031405256532001ME0F;02/02/2021;16;0,402;R
ES0031405256532001ME0F;02/02/2021;17;0,199;R
ES0031405256532001ME0F;02/02/2021;18;0,099;R
ES0031405256532001ME0F;02/02/2021;19;1,017;R
ES0031405256532001ME0F;02/02/2021;20;0,108;R
ES0031405256532001ME0F;02/02/2021;21;0,192;R
ES0031405256532001ME0F;02/02/2021;22;0,433;R
ES0031405256532001ME0F;02/02/2021;23;0,543;R
ES0031405256532001ME0F;02/02/2021;24;1,442;R
ES0031405256532001ME0F;03/02/2021;1;0,805;R
ES0031405256532001ME0F;03/02/2021;2;0,027;R
ES0031405256532001ME0F;03/02/2021;3;0,052;R
ES0031405256532001ME0F;03/02/2021;4;0,028;R
ES0031405256532001ME0F;03/02/2021;5;0,147;R
ES0031405256532001ME0F;03/02/2021;6;0,035;R
ES0031405256532001ME0F;03/02/2021;7;0,23;R
ES0031405256532001ME0F;03/02/2021;8;0,159;R
ES0031405256532001ME0F;03/02/2021;9;0,835;R
ES0031405256532001ME0F;03/02/2021;10;0,261;R
ES0031405256532001ME0F;03/02/2021;11;0,152;R
ES0031405256532001ME0F;03/02/2021;12;0,149;R
ES0031405256532001ME0F;03/02/2021;13;0,134;R
ES0031405256532001ME0F;03/02/2021;14;0,365;R
ES0031405256532001ME0F;03/02/2021;15;0,751;R
ES0031405256532001ME0F;03/02/2021;16;0,134;R
ES0031405256532001ME0F;03/02/2021;17;0,411;R
ES0031405256532001ME0F;03/02/2021;18;0,859;R
ES0031405256532001ME0F;03/02/2021;19;0,639;R
ES0031405256532001ME0F;03/02/2021;20;0,642;R
ES0031405256532001ME0F;03/02/2021;21;0,382;R
ES0031405256532001ME0F;03/02/2021;22;1,012;R
ES0031405256532001ME0F;03/02/2021;23;0,22;R
ES0031405256532001ME0F;03/02/2021;24;1,31;R
ES0031405256532001ME0F;04/02/2021;1;0,879;R
ES0031405256532001ME0F;04/02/2021;2;0,058;R
ES0031405256532001ME0F;04/02/2021;3;0,026;R
ES0031405256532001ME0F;04/02/2021;4;0,056;R
ES0031405256532001ME0F;04/02/2021;5;0,027;R
ES0031405256532001ME0F;04/02/2021;6;0,032;R
ES0031405256532001ME0F;04/02/2021;7;0,267;R
ES0031405256532001ME0F;04/02/2021;8;0,161;R
ES0031405256532001ME0F;04/02/2021;9;0,077;R
ES0031405256532001ME0F;04/02/2021;10;0,08;R
ES0031405256532001ME0F;04/02/2021;11;0,213;R
ES0031405256532001ME0F;04/02/2021;12;0,139;R
ES0031405256532001ME0F;04/02/2021;13;0,378;R
ES0031405256532001ME0F;04/02/2021;14;0,836;R
ES0031405256532001ME0F;04/02/2021;15;0,296;R
ES0031405256532001ME0F;04/02/2021;16;0,774;R
ES0031405256532001ME0F;04/02/2021;17;0,172;R
ES0031405256532001ME0F;04/02/2021;18;0,104;R
ES0031405256532001ME0F;04/02/2021;19;1,43;R
ES0031405256532001ME0F;04/02/2021;20;0,627;R
ES0031405256532001ME0F;04/02/2021;21;0,266;R
ES0031405256532001ME0F;04/02/2021;22;0,157;R
ES0031405256532001ME0F;04/02/2021;23;0,097;R
ES0031405256532001ME0F;04/02/2021;24;0,334;R
ES0031405256532001ME0F;05/02/2021;1;0,048;R
ES0031405256532001ME0F;05/02/2021;2;0,046;R
ES0031405256532001ME0F;05/02/2021;3;0,033;R
ES0031405256532001ME0F;05/02/2021;4;0,038;R
ES0031405256532001ME0F;05/02/2021;5;0,129;R
ES0031405256532001ME0F;05/02/2021;6;0,044;R
ES0031405256532001ME0F;05/02/2021;7;0,046;R
ES0031405256532001ME0F;05/02/2021;8;0,12;R
ES0031405256532001ME0F;05/02/2021;9;0,84;R
ES0031405256532001ME0F;05/02/2021;10;0,293;R
ES0031405256532001ME0F;05/02/2021;11;1,312;R
ES0031405256532001ME0F;05/02/2021;12;0,311;R
ES0031405256532001ME0F;05/02/2021;13;0,213;R
ES0031405256532001ME0F;05/02/2021;14;0,234;R
ES0031405256532001ME0F;05/02/2021;15;0,291;R
ES0031405256532001ME0F;05/02/2021;16;0,182;R
ES0031405256532001ME0F;05/02/2021;17;0,412;R
ES0031405256532001ME0F;05/02/2021;18;0,139;R
ES0031405256532001ME0F;05/02/2021;19;0,514;R
ES0031405256532001ME0F;05/02/2021;20;0,795;R
ES0031405256532001ME0F;05/02/2021;21;0,309;R
ES0031405256532001ME0F;05/02/2021;22;0,223;R
ES0031405256532001ME0F;05/02/2021;23;0,152;R
ES0031405256532001ME0F;05/02/2021;24;0,455;R
ES0031405256532001ME0F;06/02/2021;1;0,14;R
ES0031405256532001ME0F;06/02/2021;2;0,215;R
ES0031405256532001ME0F;06/02/2021;3;0,064;R
ES0031405256532001ME0F;06/02/2021;4;0,095;R
ES0031405256532001ME0F;06/02/2021;5;0,065;R
ES0031405256532001ME0F;06/02/2021;6;0,083;R
ES0031405256532001ME0F;06/02/2021;7;0,078;R
ES0031405256532001ME0F;06/02/2021;8;0,087;R
ES0031405256532001ME0F;06/02/2021;9;0,178;R
ES0031405256532001ME0F;06/02/2021;10;0,236;R
ES0031405256532001ME0F;06/02/2021;11;1,292;R
ES0031405256532001ME0F;06/02/2021;12;0,799;R
ES0031405256532001ME0F;06/02/2021;13;0,121;R
ES0031405256532001ME0F;06/02/2021;14;0,24;R
ES0031405256532001ME0F;06/02/2021;15;0,145;R
ES0031405256532001ME0F;06/02/2021;16;0,249;R
ES0031405256532001ME0F;06/02/2021;17;0,074;R
ES0031405256532001ME0F;06/02/2021;18;0,096;R
ES0031405256532001ME0F;06/02/2021;19;0,094;R
ES0031405256532001ME0F;06/02/2021;20;0,141;R
ES0031405256532001ME0F;06/02/2021;21;1,327;R
ES0031405256532001ME0F;06/02/2021;22;1,374;R
ES0031405256532001ME0F;06/02/2021;23;0,163;R
ES0031405256532001ME0F;06/02/2021;24;0,211;R
ES0031405256532001ME0F;07/02/2021;1;0,468;R
ES0031405256532001ME0F;07/02/2021;2;0,09;R
ES0031405256532001ME0F;07/02/2021;3;0,058;R
ES0031405256532001ME0F;07/02/2021;4;0,051;R
ES0031405256532001ME0F;07/02/2021;5;0,053;R
ES0031405256532001ME0F;07/02/2021;6;0,049;R
ES0031405256532001ME0F;07/02/2021;7;0,05;R
ES0031405256532001ME0F;07/02/2021;8;0,035;R
ES0031405256532001ME0F;07/02/2021;9;0,107;R
ES0031405256532001ME0F;07/02/2021;10;0,28;R
ES0031405256532001ME0F;07/02/2021;11;0,17;R
ES0031405256532001ME0F;07/02/2021;12;0,104;R
ES0031405256532001ME0F;07/02/2021;13;0,097;R
ES0031405256532001ME0F;07/02/2021;14;0,145;R
ES0031405256532001ME0F;07/02/2021;15;0,17;R
ES0031405256532001ME0F;07/02/2021;16;0,643;R
ES0031405256532001ME0F;07/02/2021;17;0,062;R
ES0031405256532001ME0F;07/02/2021;18;1,058;R
ES0031405256532001ME0F;07/02/2021;19;0,058;R
ES0031405256532001ME0F;07/02/2021;20;0,167;R
ES0031405256532001ME0F;07/02/2021;21;0,05;R
ES0031405256532001ME0F;07/02/2021;22;0,261;R
ES0031405256532001ME0F;07/02/2021;23;0,072;R
ES0031405256532001ME0F;07/02/2021;24;0,125;R
ES0031405256532001ME0F;08/02/2021;1;0,073;R
ES0031405256532001ME0F;08/02/2021;2;0,029;R
ES0031405256532001ME0F;08/02/2021;3;0,042;R
ES0031405256532001ME0F;08/02/2021;4;0,035;R
ES0031405256532001ME0F;08/02/2021;5;0,036;R
ES0031405256532001ME0F;08/02/2021;6;0,037;R
ES0031405256532001ME0F;08/02/2021;7;0,37;R
ES0031405256532001ME0F;08/02/2021;8;0,404;R
ES0031405256532001ME0F;08/02/2021;9;0,101;R
ES0031405256532001ME0F;08/02/2021;10;0,151;R
ES0031405256532001ME0F;08/02/2021;11;0,087;R
ES0031405256532001ME0F;08/02/2021;12;0,773;R
ES0031405256532001ME0F;08/02/2021;13;1,594;R
ES0031405256532001ME0F;08/02/2021;14;0,827;R
ES0031405256532001ME0F;08/02/2021;15;0,101;R
ES0031405256532001ME0F;08/02/2021;16;0,199;R
ES0031405256532001ME0F;08/02/2021;17;0,109;R
ES0031405256532001ME0F;08/02/2021;18;0,671;R
ES0031405256532001ME0F;08/02/2021;19;0,073;R
ES0031405256532001ME0F;08/02/2021;20;0,086;R
ES0031405256532001ME0F;08/02/2021;21;1,267;R
ES0031405256532001ME0F;08/02/2021;22;0,315;R
ES0031405256532001ME0F;08/02/2021;23;1,856;R
ES0031405256532001ME0F;08/02/2021;24;0,42;R
ES0031405256532001ME0F;09/02/2021;1;0,056;R
ES0031405256532001ME0F;09/02/2021;2;0,053;R
ES0031405256532001ME0F;09/02/2021;3;0,052;R
ES0031405256532001ME0F;09/02/2021;4;0,047;R
ES0031405256532001ME0F;09/02/2021;5;0,037;R
ES0031405256532001ME0F;09/02/2021;6;0,128;R
ES0031405256532001ME0F;09/02/2021;7;0,06;R
ES0031405256532001ME0F;09/02/2021;8;0,148;R
ES0031405256532001ME0F;09/02/2021;9;0,369;R
ES0031405256532001ME0F;09/02/2021;10;1,257;R
ES0031405256532001ME0F;09/02/2021;11;1,91;R
ES0031405256532001ME0F;09/02/2021;12;1,873;R
ES0031405256532001ME0F;09/02/2021;13;1,507;R
ES0031405256532001ME0F;09/02/2021;14;0,252;R
ES0031405256532001ME0F;09/02/2021;15;0,09;R
ES0031405256532001ME0F;09/02/2021;16;0,173;R
ES0031405256532001ME0F;09/02/2021;17;0,384;R
ES0031405256532001ME0F;09/02/2021;18;2,645;R
ES0031405256532001ME0F;09/02/2021;19;0,952;R
ES0031405256532001ME0F;09/02/2021;20;0,215;R
ES0031405256532001ME0F;09/02/2021;21;0,378;R
ES0031405256532001ME0F;09/02/2021;22;0,818;R
ES0031405256532001ME0F;09/02/2021;23;2,105;R
ES0031405256532001ME0F;09/02/2021;24;1,811;R
ES0031405256532001ME0F;10/02/2021;1;1,028;R
ES0031405256532001ME0F;10/02/2021;2;0,519;R
ES0031405256532001ME0F;10/02/2021;3;0,058;R
ES0031405256532001ME0F;10/02/2021;4;0,03;R
ES0031405256532001ME0F;10/02/2021;5;0,059;R
ES0031405256532001ME0F;10/02/2021;6;0,03;R
ES0031405256532001ME0F;10/02/2021;7;0,343;R
ES0031405256532001ME0F;10/02/2021;8;0,214;R
ES0031405256532001ME0F;10/02/2021;9;1,171;R
ES0031405256532001ME0F;10/02/2021;10;0,944;R
ES0031405256532001ME0F;10/02/2021;11;1,209;R
ES0031405256532001ME0F;10/02/2021;12;1,915;R
ES0031405256532001ME0F;10/02/2021;13;2,533;R
ES0031405256532001ME0F;10/02/2021;14;0,719;R
ES0031405256532001ME0F;10/02/2021;15;0,846;R
ES0031405256532001ME0F;10/02/2021;16;1,11;R
ES0031405256532001ME0F;10/02/2021;17;0,576;R
ES0031405256532001ME0F;10/02/2021;18;0,164;R
ES0031405256532001ME0F;10/02/2021;19;0,048;R
ES0031405256532001ME0F;10/02/2021;20;0,289;R
ES0031405256532001ME0F;10/02/2021;21;0,572;R
ES0031405256532001ME0F;10/02/2021;22;0,347;R
ES0031405256532001ME0F;10/02/2021;23;0,579;R
ES0031405256532001ME0F;10/02/2021;24;0,118;R
ES0031405256532001ME0F;11/02/2021;1;0,097;R
ES0031405256532001ME0F;11/02/2021;2;0,053;R
ES0031405256532001ME0F;11/02/2021;3;0,028;R
ES0031405256532001ME0F;11/02/2021;4;0,054;R
ES0031405256532001ME0F;11/02/2021;5;0,031;R
ES0031405256532001ME0F;11/02/2021;6;0,146;R
ES0031405256532001ME0F;11/02/2021;7;0,331;R
ES0031405256532001ME0F;11/02/2021;8;0,129;R
ES0031405256532001ME0F;11/02/2021;9;0,048;R
ES0031405256532001ME0F;11/02/2021;10;0,15;R
ES0031405256532001ME0F;11/02/2021;11;0,197;R
ES0031405256532001ME0F;11/02/2021;12;0,179;R
ES0031405256532001ME0F;11/02/2021;13;0,107;R
ES0031405256532001ME0F;11/02/2021;14;0,047;R
ES0031405256532001ME0F;11/02/2021;15;0,19;R
ES0031405256532001ME0F;11/02/2021;16;0,32;R
ES0031405256532001ME0F;11/02/2021;17;2,577;R
ES0031405256532001ME0F;11/02/2021;18;2,869;R
ES0031405256532001ME0F;11/02/2021;19;3,138;R
ES0031405256532001ME0F;11/02/2021;20;2,425;R
ES0031405256532001ME0F;11/02/2021;21;1,359;R
ES0031405256532001ME0F;11/02/2021;22;0,758;R
ES0031405256532001ME0F;11/02/2021;23;0,297;R
ES0031405256532001ME0F;11/02/2021;24;1,227;R
ES0031405256532001ME0F;12/02/2021;1;1,019;R
ES0031405256532001ME0F;12/02/2021;2;0,62;R
ES0031405256532001ME0F;12/02/2021;3;0,03;R
ES0031405256532001ME0F;12/02/2021;4;0,036;R
ES0031405256532001ME0F;12/02/2021;5;0,056;R
ES0031405256532001ME0F;12/02/2021;6;0,027;R
ES0031405256532001ME0F;12/02/2021;7;0,082;R
ES0031405256532001ME0F;12/02/2021;8;0,786;R
ES0031405256532001ME0F;12/02/2021;9;0,511;R
ES0031405256532001ME0F;12/02/2021;10;0,064;R
ES0031405256532001ME0F;12/02/2021;11;0,101;R
ES0031405256532001ME0F;12/02/2021;12;0,141;R
ES0031405256532001ME0F;12/02/2021;13;0,239;R
ES0031405256532001ME0F;12/02/2021;14;0,196;R
ES0031405256532001ME0F;12/02/2021;15;0,482;R
ES0031405256532001ME0F;12/02/2021;16;0,634;R
ES0031405256532001ME0F;12/02/2021;17;0,636;R
ES0031405256532001ME0F;12/02/2021;18;0,989;R
ES0031405256532001ME0F;12/02/2021;19;1,07;R
ES0031405256532001ME0F;12/02/2021;20;0,874;R
ES0031405256532001ME0F;12/02/2021;21;0,09;R
ES0031405256532001ME0F;12/02/2021;22;0,614;R
ES0031405256532001ME0F;12/02/2021;23;0,233;R
ES0031405256532001ME0F;12/02/2021;24;0,687;R
ES0031405256532001ME0F;13/02/2021;1;2,046;R
ES0031405256532001ME0F;13/02/2021;2;0,599;R
ES0031405256532001ME0F;13/02/2021;3;0,056;R
ES0031405256532001ME0F;13/02/2021;4;0,024;R
ES0031405256532001ME0F;13/02/2021;5;0,127;R
ES0031405256532001ME0F;13/02/2021;6;0,05;R
ES0031405256532001ME0F;13/02/2021;7;0,112;R
ES0031405256532001ME0F;13/02/2021;8;0,068;R
ES0031405256532001ME0F;13/02/2021;9;0,053;R
ES0031405256532001ME0F;13/02/2021;10;0,075;R
ES0031405256532001ME0F;13/02/2021;11;0,119;R
ES0031405256532001ME0F;13/02/2021;12;0,241;R
ES0031405256532001ME0F;13/02/2021;13;0,474;R
ES0031405256532001ME0F;13/02/2021;14;0,147;R
ES0031405256532001ME0F;13/02/2021;15;0,097;R
ES0031405256532001ME0F;13/02/2021;16;1,315;R
ES0031405256532001ME0F;13/02/2021;17;0,793;R
ES0031405256532001ME0F;13/02/2021;18;1,913;R
ES0031405256532001ME0F;13/02/2021;19;1,019;R
ES0031405256532001ME0F;13/02/2021;20;1,382;R
ES0031405256532001ME0F;13/02/2021;21;1,071;R
ES0031405256532001ME0F;13/02/2021;22;1,098;R
ES0031405256532001ME0F;13/02/2021;23;0,789;R
ES0031405256532001ME0F;13/02/2021;24;0,188;R
ES0031405256532001ME0F;14/02/2021;1;0,616;R
ES0031405256532001ME0F;14/02/2021;2;1,835;R
ES0031405256532001ME0F;14/02/2021;3;1,591;R
ES0031405256532001ME0F;14/02/2021;4;0,341;R
ES0031405256532001ME0F;14/02/2021;5;0,073;R
ES0031405256532001ME0F;14/02/2021;6;0,029;R
ES0031405256532001ME0F;14/02/2021;7;0,105;R
ES0031405256532001ME0F;14/02/2021;8;0,12;R
ES0031405256532001ME0F;14/02/2021;9;0,612;R
ES0031405256532001ME0F;14/02/2021;10;0,177;R
ES0031405256532001ME0F;14/02/2021;11;0,157;R
ES0031405256532001ME0F;14/02/2021;12;0,223;R
ES0031405256532001ME0F;14/02/2021;13;0,354;R
ES0031405256532001ME0F;14/02/2021;14;0,341;R
ES0031405256532001ME0F;14/02/2021;15;0,136;R
ES0031405256532001ME0F;14/02/2021;16;0,024;R
ES0031405256532001ME0F;14/02/2021;17;0,063;R
ES0031405256532001ME0F;14/02/2021;18;0,024;R
ES0031405256532001ME0F;14/02/2021;19;0,029;R
ES0031405256532001ME0F;14/02/2021;20;0,054;R
ES0031405256532001ME0F;14/02/2021;21;0,024;R
ES0031405256532001ME0F;14/02/2021;22;0,057;R
